Investigator: 
Experiment ID: 
Description: 

,
Maestro Settings,
   Original File Time,7/7/2017 10:44:26 AM
   Sampling Frequency,12.5 kHz
   Voltage Scale,5.51E-08 V/sample
   Experiment Start Time,7/7/2017 10:44:20 AM
   Referencing Method,FpgaMedian
   Analog Mode Setting,Neural Spikes
   Plate Type,Maestro 48-Well
   Digital Low Pass Filter,None
   Digital High Pass Filter,5 Hz IIR
   Temperature Set Point,37.0 Degrees C
   Current Temperature,37.0 Degrees C
   Heater Power,On
   AxIS Version,2.3.2.3
   MiddleMan Firmware,2.3.2.3
   Maestro Firmware,2.3.2.3
,
AxIS Batch Process,
   AxIS Version,2.3.2.3
   File Name,NC170628_48well_D2_070717(000).raw
   Requested File Section,0s to 2m6s
   Actual File Section Run,0s to 2m6s
   Recording Offset from File Start,0s
,
Digital Filter Settings,
   High Pass Filter,Butterworth
   High Pass Poles,1
   High Pass Cutoff Freq.,200 Hz
   Low Pass Filter,Butterworth
   Low Pass Poles,1
   Low Pass Cutoff Freq.,3 kHz
,
Spike Detector Settings,
   Method,Adaptive Threshold Crossing
   Threshold,6
   Threshold Status,Variable
   Threshold Crossing Only,True
   Pre-Spike Duration,0.84 ms
   Post-Spike Duration,2.16 ms
   Allow Sample Overlap,false
   Spike Count Interval,1 s
,
Burst Detector Settings,
   Burst Detection Algorithm,Inter-Spike Interval (ISI) Threshold
   Maximum Inter-Spike Interval,100 ms
   Minimum Number of Spikes,5
   Enable Network Burst Detection,True
   Maximum Inter-Spike Interval (network bursts),100 ms
   Minimum Number of Spikes (network bursts),10
   Minimum Participating Electrodes (%),25
   Synchrony Window,20 ms
,
Statistics Compiler Settings,
   Include Treatment Statistics,True
   Include Well Statistics,True
   Include Source Data,True
   Minimum Spike Rate for Active Electrode,5 spikes/minute
,
,

Well Information
Well,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#FF2F2F,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#00B0B0,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9,#FF54A9
Control,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons
Concentration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,
Analysis Start (s): ,0
Analysis Duration (s): ,126.25

Treatment Averages,100k Neurons,150K Neurons,200K Neurons
Total Wells,16,16,16
Number of Spikes - Avg,0,0,0
Number of Spikes - Std,0,0,0
Mean Firing Rate (Hz) - Avg,0,0,0
Mean Firing Rate (Hz) - Std,0,0,0
Number of Bursts - Avg,0,0,0
Number of Bursts - Std,0,0,0
Burst Duration - Avg (s),,,
Burst Duration - Std (s),,,
Inter-Burst Interval - Avg (s),,,
Inter-Burst Interval - Std (s),,,
Burst Frequency - Avg (Hz),,,
Burst Frequency - Std (Hz),,,
Normalized Duration IQR - Avg,,,
Normalized Duration IQR - Std,,,
IBI Coefficient of Variation - Avg,,,
IBI Coefficient of Variation - Std,,,
Burst Percentage - Avg,,,
Burst Percentage - Std,,,
Number of Network Bursts - Avg,0,0,0
Number of Network Bursts - Std,0,0,0
Network Burst Frequency - Avg (Hz),,,
Network Burst Frequency - Std (Hz),,,
Network Burst Duration - Avg (sec),,,
Network Burst Duration - Std (sec),,,
Number of Elecs Participating in Burst - Avg,,,
Number of Elecs Participating in Burst - Std,,,
Network Burst Percentage - Avg,,,
Network Burst Percentage - Std,,,
Network IBI Coefficient of Variation - Avg,,,
Network IBI Coefficient of Variation - Std,,,
Network Normalized Duration IQR - Avg,,,
Network Normalized Duration IQR - Std,,,
Area Under Normalized Cross-Correlation - Avg,,,
Area Under Normalized Cross-Correlation - Std,,,
Area Under Cross-Correlation - Avg,0,0,0
Area Under Cross-Correlation - Std,0,0,0

Well Averages,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
Treatment/ID,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,100k Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,150K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons,200K Neurons
Number of Spikes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mean Firing Rate (Hz),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISI Coefficient of Variation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Active Electrodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weighted Mean Firing Rate (Hz),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
